Date,FCT_SOURCE,POINT,Mean_spd,Variance_spd,sigma_spd,Q1,Q2_median_spd,Q3,Bowley_Skewness,NIU,bins_filled,entropy_norm,I_informativeness,Bowley_smoothed,Q2_norm,A_norm,ACI,coherence
1999-01-01,37,1.8,1.8,0.0725,0.2692582403567252,1.6071428571428572,1.7857142857142856,1.9642857142857144,1.243449787580175e-15,0.2457980200625437,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.3516689306882847,1.698203946252704e-14,-0.0879172326720664,0.499999999999997
1999-01-01,38,1.2,1.1,0.0525,0.229128784747792,0.9166666666666669,1.1428571428571428,1.3214285714285714,-0.117647058823529,0.1662274915510921,2,0.2314706449154516,0.2314706449154516,-0.117647058823529,-0.8994605971893642,-0.9226752121781379,-0.8335861335262055,0.9149549986787856
1999-01-01,39,1.3,1.375,0.121875,0.3491060010942235,1.1111111111111112,1.3888888888888888,1.6875,0.0361445783132532,0.2738612787525831,3,0.382868815482628,0.382868815482628,0.0361445783132532,-0.7808789692246911,0.45709564905629285,-0.052053318549692175,0.3215318103639154
1999-01-01,40,1.1,1.125,0.146875,0.3832427429188973,0.8333333333333333,1.15,1.4,-0.1176470588235293,0.2798809270624444,4,0.4327757605610038,0.4327757605610038,-0.1176470588235293,-0.8970962590732694,-0.9226752121781385,-0.8315120368133698,0.9138642405923216
1999-01-01,43,0.6,0.2,2.1875000000000004,1.4790199457749045,0.1551724137931034,0.5862068965517242,1.0357142857142858,0.0209790209790209,0.8838834764831845,6,0.5969131042383501,0.5969131042383501,0.0209790209790209,-0.9844230407561645,0.27892373841244505,-0.1279460103399059,0.3627105226464719
1999-01-01,46,0.71,0.715,0.066275,0.25743931323712,0.5547945205479452,0.726027397260274,0.8972602739726028,0.0,0.1703067126322826,3,0.288447699721545,0.288447699721545,0.0,-0.9749619085370488,0.0,-0.2437404771342622,0.5
1999-01-01,47,1.0,1.0,0.2625,0.51234753829798,0.5833333333333334,1.0,1.4166666666666667,1.3322676295501878e-16,0.362284418654736,4,0.5176692572147991,0.5176692572147991,1.3322676295501878e-16,-0.9371712579368598,1.8195042281278975e-15,-0.23429281448421413,0.49999999999999917
1999-01-01,50,0.4,0.625,0.046875,0.2165063509461096,0.5,0.6666666666666666,0.8333333333333333,0.0,0.1404878717372541,2,0.2130818221750376,0.2130818221750376,0.0,-0.9795254256751327,0.0,-0.24488135641878317,0.5
1999-01-01,52,1.0,1.0,0.1125,0.3354101966249684,0.75,1.0833333333333333,1.2916666666666667,-0.2307692307692303,0.2371708245126284,3,0.3402524510476205,0.3402524510476205,-0.2307692307692303,-0.9172526978798493,-0.9963462576436164,-0.9156098787413262,0.9569506464230493
1999-01-01,53,1.4,1.25,0.05,0.2236067977499789,1.09375,1.25,1.40625,0.0,0.1690308509457033,3,0.2421439854598914,0.2421439854598914,0.0,-0.8579999616984019,0.0,-0.21449999042460047,0.5
1999-01-01,54,0.8,0.95,0.235,0.4847679857416329,0.6111111111111112,0.8888888888888888,1.25,0.1304347826086959,0.3385766476611513,5,0.4943664978563624,0.4943664978563624,0.1304347826086959,-0.9566432734786126,0.944842696037253,-0.0002835755177944777,0.04806129517028229
1999-01-01,55,1.1,1.17825,1.1854144375000002,1.0887673936612907,0.7292576419213975,1.2368421052631582,1.7736318407960203,0.0279643754341805,0.8066603622530307,9,0.6812308967026799,0.6812308967026799,0.0279643754341805,-0.8638371910748688,0.3643693811905485,-0.08556435211034517,0.3426220886193342
1999-01-01,56,0.9,1.0,0.0625,0.25,0.75,1.0,1.25,0.0,0.1767766952966368,2,0.2626495350371935,0.2626495350371935,0.0,-0.9371712579368598,0.0,-0.23429281448421496,0.5
1999-01-01,59,1.4,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.694782670314738,0.0,-0.1736956675786845,0.5
1999-01-01,60,1.4,1.4,0.0525,0.229128784747792,1.1785714285714286,1.3571428571428572,1.5833333333333333,0.117647058823529,0.1811422093273679,2,0.2314706449154516,0.2314706449154516,0.117647058823529,-0.8012308890244314,0.9226752121781379,0.007915866054589653,0.13036205973285236
1999-01-01,61,1.5,1.6,0.1025,0.3201562118716424,1.3125,1.6,1.85,-0.0697674418604652,0.270581384641083,3,0.3574565742634198,0.3574565742634198,-0.0697674418604652,-0.5952217254476648,-0.7410605528200379,-0.481427541338295,0.7205476704553717
1999-01-01,64,1.1,1.3325,1.67631875,1.2947272878872986,0.925,1.3333333333333333,1.8333333333333333,0.1009174311926607,1.002640815894282,9,0.6734713970418553,0.6734713970418553,0.1009174311926607,-0.8153739424954041,0.8805586375806749,0.0045957724873275894,0.14100771603873175
1999-01-01,65,0.9,1.5,0.0625,0.25,1.25,1.5,1.75,0.0,0.2041241452319315,2,0.2626495350371935,0.2626495350371935,0.0,-0.694782670314738,0.0,-0.1736956675786845,0.5
1999-01-01,67,0.8,0.95,0.06,0.2449489742783178,0.7083333333333334,0.9166666666666669,1.1875,0.1304347826086954,0.1710797845536603,2,0.2550197221776054,0.2550197221776054,0.1304347826086954,-0.9524141152036708,0.9448426960372522,-0.0001895097439280518,0.05005923982351479
1999-01-01,68,0.5,0.225,1.255625,1.1205467415507486,0.1875,0.5,0.8125,0.0,0.6726644612862178,4,0.4522636134896463,0.4522636134896463,0.0,-0.9883858831072414,0.0,-0.24709647077681035,0.5
1999-01-01,70,1.0,1.3,0.0725,0.2692582403567252,1.1071428571428572,1.2857142857142856,1.4642857142857144,1.243449787580175e-15,0.2065116433122583,3,0.3038276370677527,0.3038276370677527,1.243449787580175e-15,-0.8409735966203992,1.698203946252704e-14,-0.21024339915509255,0.49999999999999284
1999-01-01,71,1.4,1.225,0.261875,0.511737237261468,0.875,1.25,1.6,-0.0344827586206895,0.3841031258237892,5,0.5361848613951298,0.5361848613951298,-0.0344827586206895,-0.8579999616984019,-0.438956767426631,-0.44635572852467514,0.6883124448196518
1999-01-01,72,1.0,0.5475,2.57836875,1.6057299741861957,0.3333333333333333,1.0,1.5,-0.1428571428571429,1.0253402508286793,7,0.6829953625453977,0.6829953625453977,-0.1428571428571429,-0.9371712579368598,-0.9603992921534945,-0.9013738167495849,0.9500293063745802
1999-01-01,73,,0.375,0.046875,0.2165063509461096,0.1666666666666666,0.3333333333333333,0.5,8.326672684688673e-17,0.1336306209562121,2,0.2130818221750376,0.2130818221750376,8.326672684688673e-17,-0.993424677228132,1.1371901425799357e-15,-0.24835616930703244,0.49999999999999944
1999-01-01,85,0.5,0.6742424242424243,0.1432506887052341,0.3784847271756605,0.3639705882352941,0.6581632653061225,0.9107142857142858,-0.0761630300535197,0.2481796325185425,4,0.4121506653900943,0.4121506653900943,-0.0761630300535197,-0.980107883086809,-0.777956591198083,-0.7746389785902476,0.8812406938662916
1999-01-01,86,1.3,1.25,0.125,0.3535533905932738,1.0769230769230769,1.2692307692307692,1.4615384615384617,5.773159728050811e-16,0.2672612419124244,4,0.3720804356558538,0.3720804356558538,5.773159728050811e-16,-0.8490522174044388,7.884518321887553e-15,-0.21226305435110632,0.49999999999999667
1999-01-01,88,1.4,1.44,0.2389,0.4887739763939975,1.1,1.4125,1.8,0.107142857142857,0.3913323723397103,6,0.5270821146941775,0.5270821146941775,0.107142857142857,-0.7645776916318138,0.8982860622523295,0.010469048400318244,0.15659525804904106
1999-01-01,89,1.2,1.15,0.09,0.3,0.9166666666666669,1.1666666666666667,1.375,-0.090909090909091,0.2205643866281423,3,0.3402524510476205,0.3402524510476205,-0.090909090909091,-0.8913734677347187,-0.8459009013480211,-0.7618007261727598,0.8770068098972549
1999-01-01,90,0.7,0.775,0.011875,0.1089724735885168,0.631578947368421,0.763157894736842,0.8947368421052632,4.218847493575594e-16,0.0730553122755997,2,0.0752220276225729,0.0752220276225729,4.218847493575594e-16,-0.9716109159274,5.761763389071674e-15,-0.2429027289818472,0.4999999999999972
1999-01-01,91,1.4,1.37287712295,0.5457153987055308,0.7387255232530758,0.9926075270083063,1.3941082803129,1.834090909182736,0.045730998829476,0.579125820761274,8,0.6167071743024282,0.6167071743024282,0.045730998829476,-0.7773629203090615,0.5542931046464071,-0.03173798821260415,0.28455654673244635
1999-01-01,92,1.33,1.473368052,0.4379380014457253,0.6617688429094598,1.0030059193253964,1.4514428412941276,1.9282389065150136,0.0306508129787883,0.5355982418370137,7,0.6380717709415124,0.6380717709415124,0.0306508129787883,-0.7353984937714054,0.39575390260987486,-0.060198877025170815,0.35448158805827124
1999-01-01,94,1.4,1.45,0.06,0.2449489742783178,1.2083333333333333,1.4166666666666667,1.6875,0.1304347826086951,0.1967477507351858,2,0.2550197221776054,0.2550197221776054,0.1304347826086951,-0.7615941559557649,0.9448426960372518,0.012846333078948833,0.14020666220026995
1999-01-01,95,0.8,0.5050505050505051,1.795429037853281,1.3399362066357043,0.3273809523809524,0.8017241379310345,1.2760416666666667,-2.7045300878875325e-05,0.8483073757995567,6,0.6162572770376707,0.6162572770376707,-2.7045300878875325e-05,-0.9676625115406199,-0.0003693630016280737,-0.24209446681631938,0.5001787093649128
1999-04-01,1,1.4,1.25,0.075,0.273861278752583,1.0714285714285714,1.25,1.4285714285714286,0.0,0.2070196678027062,3,0.3102655054266097,0.3102655054266097,0.0,-0.8579999616984019,0.0,-0.21449999042460047,0.5
1999-04-01,2,1.2,0.94375,0.5952734375,0.7715396538739924,0.6785714285714286,1.03125,1.34375,-0.0604026845637583,0.5380470991010581,6,0.5225028695491558,0.5225028695491558,-0.11353467561521255,-0.9303133304590977,-0.9138787472075961,-0.8530280860346645,0.9250967904752433
1999-04-01,3,1.1,1.1,0.2025,0.45,0.75,1.125,1.4375,-0.0909090909090909,0.3264643125495052,4,0.4849664353522225,0.4849664353522225,-0.0160427807486631,-0.9051482536448665,-0.21565954009485788,-0.3348984492558031,0.5976019280493579
1999-04-01,4,1.7,1.55,0.06,0.2449489742783178,1.3125,1.5833333333333333,1.7916666666666667,-0.1304347826086951,0.203419051086243,2,0.2550197221776054,0.2550197221776054,0.0,-0.6133572603953827,0.0,-0.15333931509884569,0.5
