INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN1_0,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,,
2023Nov,80,,,,,,,,,,,,,,,,,,,,,,
2023Nov,82,,,,,,,,,,,,,,,,,,,,,,
2023Nov,85,7.07,6.0153252539,7.8062185389,12.8342776703,17.0615209477,18.3396039091,15.9400869763,11.2024972586,6.3657518501,2.9246586793,1.0863363289,.3261997959,.0791761297,.0155328814,.0024626844,.0003155098,.0000326596,.0000027311,.0000001845,.0000000101,.0000000004,0
2023Nov,89,,,,,,,,,,,,,,,,,,,,,,
2023Nov,90,6.9,4,10,18,25,20,15,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2023Nov,91,6.7,0,5,30,32.5,20,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023Nov,93,,,,,,,,,,,,,,,,,,,,,,
2023Nov,95,6.9514293525,6.0555877833,12.076547757,16.36117587,17.9411813281,16.8541801018,13.3096267898,8.8353910827,4.9304587508,2.3128663331,.9120431619,.3023304574,.08424615,.019734216,.0038858975,.0006432273,.0000895033,.0000104693,.0000010294,.0000000851,.0000000059,.0000000003
2023Nov,97,,,,,,,,,,,,,,,,,,,,,,
2023Nov,98,7.4,,,,20,35,20,10,5,5,5,,,,,,,,,,,
2023Nov,99,6.59,,,,,,,,,,,,,,,,,,,,,
2023Nov,101,7,,,,,,,,,,,,,,,,,,,,,
2023Nov,102,,,,,,,,,,,,,,,,,,,,,,
2023Nov,103,,,,,,,,,,,,,,,,,,,,,,
2023Nov,104,6.9,,,,,,,,,,,,,,,,,,,,,
2023Nov,105,,,,,,,,,,,,,,,,,,,,,,
2023Nov,107,6.5193497995,19.7285191764,11.9923199972,15.9697478567,16.3550119412,14.1046202091,10.2429918433,6.2638462705,3.2254845543,1.3985442349,.5105869451,.1569486918,.0406181367,.0088498157,.0016232153,.0002506223,.0000325715,.0000035629,.000000328,.0000000254,.0000000017,0
2023Nov,109,,,,,,,,,,,,,,,,,,,,,,
2023Nov,110,,,,,,,,,,,,,,,,,,,,,,
2023Nov,112,,,,,,,,,,,,,,,,,,,,,,
2023Nov,114,7.1,,,,,,,,,,,,,,,,,,,,,
2023Nov,115,,,,,,,,,,,,,,,,,,,,,,
2023Nov,116,6.7,0,2.5,11,27.5,22.5,17.5,10,5,1.3,.5,.3,.25,.25,.25,.25,.25,.25,.1,.1,.1,.1
2023Nov,117,,,,,,,,,,,,,,,,,,,,,,
2023Nov,118,6.7,,,,,,,,,,,,,,,,,,,,,
2023Nov,119,,,,,,,,,,,,,,,,,,,,,,
2023Nov,121,6,7,25,35,25,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023Nov,127,6.7,,1,7,24,26,21,13,5,2,1,0,,,,,,,,,,
2023Nov,128,7.3,,2,9,25,30,15,8,5,3,2,1,,,,,,,,,,
2023Nov,135,6.6,,20,20,20,20,10,10,,,,,,,,,,,,,,
2024,1,7,3,10,15,20,27,14,5,3,2,1,,,,,,,,,,,
2024,2,6.7,0,0,35,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,4,6.5,37.5,20,10,5,2.5,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,1,1,4
2024,5,7,,,10,30,30,20,10,,,,,,,,,,,,,,
2024,6,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2024,7,,,,,,,,,,,,,,,,,,,,,,
2024,8,7.1,2,7,15,22,30,15,7,2,,,,,,,,,,,,,
2024,14,6.2,30,14,17,14,11,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2024,16,6.8,4,12,19,24,16,8,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0
2024,20,6.7,,12,22,33,18,10,5,,,,,,,,,,,,,,
2024,22,6.6,,,30,45,15,10,,,,,,,,,,,,,,,
2024,23,6.2,5,20,25,20,15,10,5,,,,,,,,,,,,,,
2024,24,6.6,7,17,22,20,16,9,6,2,1,,,,,,,,,,,,
2024,26,,5,10,15,20,15,10,10,5,5,3,2,,,,,,,,,,
2024,29,6.8,.5,2,18,50,22.7,2,1,1,1,.5,.5,.5,.1,.1,.1,0,0,0,0,0,0
2024,30,,,,,,,,,,,,,,,,,,,,,,
2024,32,,,,,,,,,,,,,,,,,,,,,,
2024,37,6,1,42,45,10,2,,,,,,,,,,,,,,,,
2024,38,7.13,,,,20,80,,,,,,,,,,,,,,,,
2024,39,6.6,,5,30,40,20,5,,,,,,,,,,,,,,,
2024,41,,,,,,,,,,,,,,,,,,,,,,
2024,45,7.18,,,,15,70,15,,,,,,,,,,,,,,,
2024,47,,,,,,,,,,,,,,,,,,,,,,
2024,49,6.7,,,,,,,,,,,,,,,,,,,,,
2024,54,6.6,,,30,60,10,,,,,,,,,,,,,,,,
2024,56,7,,,10,30,40,20,,,,,,,,,,,,,,,
2024,61,,,,,,,,,,,,,,,,,,,,,,
2024,63,6.5,,,55,35,10,,,,,,,,,,,,,,,,
2024,65,,,,,,,,,,,,,,,,,,,,,,
2024,68,,,,,,,,,,,,,,,,,,,,,,
2024,73,6.2,,,,,,,,,,,,,,,,,,,,,
2024,80,6.6,1.4256619145,9.6741344196,26.883910387,33.8085539714,20.1629327902,6.9246435845,1.0183299389,.1018329939,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,82,,,,,,,,,,,,,,,,,,,,,,
2024,85,7.2098147935,5.3838324224,6.8316992427,11.3657865078,15.5694775024,17.5614769887,16.3103708189,12.4732714861,7.8542235112,4.0721133316,1.7382512989,.6108844597,.1767391651,.0420923584,.0082515702,.0013313618,.0001767839,.0000193168,.0000017367,.0000001285,.0000000078,.0000000004
2024,89,,,,,,,,,,,,,,,,,,,,,,
2024,90,6.9,3,9,15,25,20,12,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,91,6.7,0,5,30,32.5,20,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,93,,,,,,,,,,,,,,,,,,,,,,
2024,95,6.8770629147,5.6258180341,12.4998997217,17.6176711368,19.3702261172,17.6869673423,13.1353543311,7.9341415865,3.8978743489,1.5574906897,.5061658239,.1337919282,.0287631696,.0050293668,.0007152529,.0000827324,.0000077833,.0000005955,.0000000371,.0000000019,.0000000001,0
2024,97,,,,,,,,,,,,,,,,,,,,,,
2024,98,7.8,,,,5,25,25,20,15,5,5,,,,,,,,,,,
2024,99,6.52,,,40,60,,,,,,,,,,,,,,,,,
2024,101,6.8,,10,15,40,25,10,,,,,,,,,,,,,,,
2024,102,7,,,,,,,,,,,,,,,,,,,,,
2024,103,6.7,,,,,,,,,,,,,,,,,,,,,
2024,104,6.8,,,,,,,,,,,,,,,,,,,,,
2024,105,7,,,,,,,,,,,,,,,,,,,,,
2024,107,6.5147190651,25.1247466798,10.325595745,12.8439385927,13.0250667513,11.8543015623,9.682462383,7.0975514839,4.6692026333,2.7566802098,1.4606196167,.6945316683,.2963792649,.1135012493,.03900734,.0120304068,.0033296425,.0008269761,.000184315,.0000368634,.0000066159,0
2024,109,,,,,,,,,,,,,,,,,,,,,,
2024,110,,,,,,,,,,,,,,,,,,,,,,
2024,112,,,,,,,,,,,,,,,,,,,,,,
2024,114,6.9,,,,,,,,,,,,,,,,,,,,,
2024,115,,,,,,,,,,,,,,,,,,,,,,
2024,116,,,,,,,,,,,,,,,,,,,,,,
2024,117,,,,,,,,,,,,,,,,,,,,,,
2024,118,6.5,,,,,,,,,,,,,,,,,,,,,
2024,119,7.1,,,,10,80,10,,,,,,,,,,,,,,,
2024,121,5.8,25,33,20,12,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,127,6.7,1,5,22,23,21,13,7,5,2,1,,,,,,,,,,,
2024,128,7.2,,2,12,26,35,10,6,4,2,1,1,1,,,,,,,,,
2024,135,,,,,,,,,,,,,,,,,,,,,,
2026,1,7,9,11,14,17,18,10,6,5,4,3,2,1,,,,,,,,,
2026,2,6.5,0,10,40,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,4,6.5,37.5,20,10,5,2.5,2.5,2.5,2.5,2.5,1,1,1,1,1,1,1,1,1,1,1,4
2026,5,6.8,,10,15,35,25,15,,,,,,,,,,,,,,,
2026,6,7,,,10,35,40,10,5,,,,,,,,,,,,,,
2026,7,,,,,,,,,,,,,,,,,,,,,,
2026,8,7.5,,3,7,12,17,20,15,10,8,5,3,,,,,,,,,,
2026,14,5.8,2,9,24,32,22,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,15,7.2,,,5,25,40,20,10,,,,,,,,,,,,,,
2026,16,6.7,4,8,17,20,17,10,8,6,4,3,2,1,0,0,0,0,0,0,0,0,0
2026,20,6.5,5,14,24,25,15,10,5,2,,,,,,,,,,,,,
2026,22,,,,,,,,,,,,,,,,,,,,,,
2026,23,5.5,20,25,17,13,10,8,4,2,1,,,,,,,,,,,,
2026,24,6.3,18,24,21,15,12,5,3,2,,,,,,,,,,,,,
2026,26,7,5,10,15,20,15,10,10,5,5,3,2,,,,,,,,,,
2026,29,6.8,1.2,8,20,37,25,3,2,1,1,.5,.5,.5,.1,.1,.1,0,0,0,0,0,0
2026,30,,,,,,,,,,,,,,,,,,,,,,
2026,32,,,,,,,,,,,,,,,,,,,,,,
2026,37,5.5,9,31,29,25,5,1,,,,,,,,,,,,,,,
2026,38,7,,,,40,60,,,,,,,,,,,,,,,,
2026,39,6.5,5,10,25,30,15,10,5,,,,,,,,,,,,,,
2026,41,,,,,,,,,,,,,,,,,,,,,,
2026,45,6.9,,,25,50,15,10,,,,,,,,,,,,,,,
2026,47,,,,,,,,,,,,,,,,,,,,,,
2026,49,6.5,,,,,,,,,,,,,,,,,,,,,
2026,54,,,,,,,,,,,,,,,,,,,,,,
2026,56,7,,,15,20,20,20,15,10,,,,,,,,,,,,,
2026,61,,,,,,,,,,,,,,,,,,,,,,
2026,63,6.1,10,25,35,15,10,5,,,,,,,,,,,,,,,
2026,65,,,,,,,,,,,,,,,,,,,,,,
2026,68,,,,,,,,,,,,,,,,,,,,,,
2026,73,6.2,,,,,,,,,,,,,,,,,,,,,
2026,80,6.5,6.2118126273,16.4969450102,26.8839103869,25.4582484725,16.2932790224,6.4154786151,1.7311608961,.5091649695,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,82,,,,,,,,,,,,,,,,,,,,,,
2026,85,7.2,3.9854162239,6.1089934988,11.0911301357,16.1185724118,18.7515637584,17.4628404572,13.0183449372,7.7686922701,3.7108219938,1.4187070377,.4340884909,.106287538,.0208235367,.0032639177,.0004092389,.0000410398,.0000032912,.000000211,.0000000108,.0000000004,0
2026,89,,,,,,,,,,,,,,,,,,,,,,
2026,90,6.5,5,20,25,17,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,91,8.2,0,0,2.5,5,12.5,17.5,25,17.5,10,7.5,2.5,0,0,0,0,0,0,0,0,0,0
2026,93,,,,,,,,,,,,,,,,,,,,,,
2026,95,6.615642338,11.3247995875,17.1013778921,18.9726608199,17.8849403722,14.3874894209,9.8626908666,5.7612763503,2.8678397292,1.2164770759,.4397095159,.135438047,.0355490815,.0079511321,.0015154529,.0002461324,.000034065,.0000040175,.0000004038,.0000000346,.0000000025,.0000000002
2026,97,,,,,,,,,,,,,,,,,,,,,,
2026,98,8.2,,,,5,15,20,20,15,10,10,5,,,,,,,,,,
2026,99,6.4,,,60,40,,,,,,,,,,,,,,,,,
2026,101,6.5,7.5,15,25,20,15,10,5,2.5,,,,,,,,,,,,,
2026,102,,,,,,,,,,,,,,,,,,,,,,
2026,103,6.5,,,,,,,,,,,,,,,,,,,,,
2026,104,6.9,,,,,,,,,,,,,,,,,,,,,
2026,105,,,,,,,,,,,,,,,,,,,,,,
2026,107,6.5,,,,,,,,,,,,,,,,,,,,,
2026,109,,,,,,,,,,,,,,,,,,,,,,
2026,110,,,,,,,,,,,,,,,,,,,,,,
2026,112,,,,,,,,,,,,,,,,,,,,,,
2026,114,6.7,,,,,,,,,,,,,,,,,,,,,
2026,115,,,,,,,,,,,,,,,,,,,,,,
2026,116,7,.5,2,10,22.5,22.5,17.5,10,5,2.5,2.5,1,1,.5,.5,.5,.25,.25,.25,.25,.25,.25
2026,117,,,,,,,,,,,,,,,,,,,,,,
2026,118,6,,,,,,,,,,,,,,,,,,,,,
2026,119,7,,,10,80,10,,,,,,,,,,,,,,,,
2026,121,5.5,40,25,15,9,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,127,6.7,2,6,17,22,19,15,11,4,2,1,1,,,,,,,,,,
2026,128,7,2,9,20,25,20,8,6,4,2,1,1,1,1,,,,,,,,
2026,135,6.9,,10,20,35,25,10,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,USD,IR,OIL,LAB,,,,,,,,,,,,,,,,,,
2022,1,,,,,,,,,,,,,,,,,,,,,,
2022,2,,,,2.5,,,,,,,,,,,,,,,,,,
2022,4,,,,,,,,,,,,,,,,,,,,,,
2022,5,,,,,,,,,,,,,,,,,,,,,,
2022,6,,,,,,,,,,,,,,,,,,,,,,
2022,7,,,,,,,,,,,,,,,,,,,,,,
2022,8,,,,,,,,,,,,,,,,,,,,,,
2022,14,,,,4.1,,,,,,,,,,,,,,,,,,
2022,15,,,,,,,,,,,,,,,,,,,,,,
2022,16,,,,2.8,,,,,,,,,,,,,,,,,,
2022,20,,,,,,,,,,,,,,,,,,,,,,
2022,22,,,,4.3,,,,,,,,,,,,,,,,,,
2022,23,,,,2.5,,,,,,,,,,,,,,,,,,
2022,24,,,,,,,,,,,,,,,,,,,,,,
2022,26,,,,,,,,,,,,,,,,,,,,,,
2022,29,,,,3.8,,,,,,,,,,,,,,,,,,
2022,30,,,,,,,,,,,,,,,,,,,,,,
2022,32,,,,,,,,,,,,,,,,,,,,,,
2022,37,,,,,,,,,,,,,,,,,,,,,,
2022,38,,,,,,,,,,,,,,,,,,,,,,
2022,39,,,,.758,,,,,,,,,,,,,,,,,,
2022,41,,,,,,,,,,,,,,,,,,,,,,
2022,45,,,,,,,,,,,,,,,,,,,,,,
2022,47,,,,,,,,,,,,,,,,,,,,,,
2022,49,,,,,,,,,,,,,,,,,,,,,,
2022,54,,,,,,,,,,,,,,,,,,,,,,
2022,56,,,,,,,,,,,,,,,,,,,,,,
2022,61,,,,,,,,,,,,,,,,,,,,,,
2022,63,,,,,,,,,,,,,,,,,,,,,,
2022,65,,,,,,,,,,,,,,,,,,,,,,
2022,68,,,,,,,,,,,,,,,,,,,,,,
2022,73,,,,2.3,,,,,,,,,,,,,,,,,,
2022,80,,,,,,,,,,,,,,,,,,,,,,
2022,82,,,,,,,,,,,,,,,,,,,,,,
2022,85,,,,,,,,,,,,,,,,,,,,,,
2022,89,,,,,,,,,,,,,,,,,,,,,,
2022,90,,,,1.1,,,,,,,,,,,,,,,,,,
2022,91,,,,,,,,,,,,,,,,,,,,,,
2022,93,,,,,,,,,,,,,,,,,,,,,,
2022,95,,,,.8746485653,,,,,,,,,,,,,,,,,,
2022,97,,,,,,,,,,,,,,,,,,,,,,
2022,98,,,,2,,,,,,,,,,,,,,,,,,
2022,99,,,,3.8,,,,,,,,,,,,,,,,,,
2022,101,,,,1.7,,,,,,,,,,,,,,,,,,
2022,102,,,,,,,,,,,,,,,,,,,,,,
2022,103,,,,,,,,,,,,,,,,,,,,,,
2022,104,,,,.2,,,,,,,,,,,,,,,,,,
2022,105,,,,,,,,,,,,,,,,,,,,,,
2022,107,,,,2.8,,,,,,,,,,,,,,,,,,
2022,109,,,,,,,,,,,,,,,,,,,,,,
2022,110,,,,,,,,,,,,,,,,,,,,,,
2022,112,,,,,,,,,,,,,,,,,,,,,,
2022,114,,,,2.9,,,,,,,,,,,,,,,,,,
2022,115,,,,,,,,,,,,,,,,,,,,,,
2022,116,,,,3,,,,,,,,,,,,,,,,,,
2022,117,,,,,,,,,,,,,,,,,,,,,,
2022,118,,,,2.7,,,,,,,,,,,,,,,,,,
2022,119,,,,,,,,,,,,,,,,,,,,,,
2022,121,,,,3.5,,,,,,,,,,,,,,,,,,
2022,127,,,,1.5,,,,,,,,,,,,,,,,,,
2022,128,,,,2,,,,,,,,,,,,,,,,,,
2022,135,,,,3.3,,,,,,,,,,,,,,,,,,
2022Q1,1,1.13,0,85,,,,,,,,,,,,,,,,,,,
2022Q1,2,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,4,1.14,0,81,,,,,,,,,,,,,,,,,,,
2022Q1,5,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,6,1.13,0,78.9,,,,,,,,,,,,,,,,,,,
2022Q1,7,1.1824762941,,71.3000671029,,,,,,,,,,,,,,,,,,,
2022Q1,8,1.12,0,75,,,,,,,,,,,,,,,,,,,
2022Q1,14,1.13,0,71,,,,,,,,,,,,,,,,,,,
2022Q1,15,1.13,,69.9,,,,,,,,,,,,,,,,,,,
2022Q1,16,1.13,0,84,,,,,,,,,,,,,,,,,,,
2022Q1,20,,,,,,,,,,,,,,,,,,,,,,
2022Q1,22,1.13,0,82,,,,,,,,,,,,,,,,,,,
2022Q1,23,1.12,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,24,1.11,0,72,,,,,,,,,,,,,,,,,,,
2022Q1,26,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,29,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,30,1.15,0,71.2347828757277,,,,,,,,,,,,,,,,,,,
2022Q1,32,,0,70,,,,,,,,,,,,,,,,,,,
2022Q1,37,1.1,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,38,1.127,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,39,1.11,0,80.9,,,,,,,,,,,,,,,,,,,
2022Q1,41,,,,,,,,,,,,,,,,,,,,,,
2022Q1,45,1.13,0,77.89,,,,,,,,,,,,,,,,,,,
2022Q1,47,1.13,0,75,,,,,,,,,,,,,,,,,,,
2022Q1,49,1.13,,85,,,,,,,,,,,,,,,,,,,
2022Q1,54,,,,,,,,,,,,,,,,,,,,,,
2022Q1,56,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,61,1.13,0,78,,,,,,,,,,,,,,,,,,,
2022Q1,63,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,65,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,68,,,,,,,,,,,,,,,,,,,,,,
2022Q1,73,1.13,0,75,,,,,,,,,,,,,,,,,,,
2022Q1,80,1.2,0,78,,,,,,,,,,,,,,,,,,,
2022Q1,82,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,85,1.1308379509,0,77.6,,,,,,,,,,,,,,,,,,,
2022Q1,89,1.12666666666667,0,79,,,,,,,,,,,,,,,,,,,
2022Q1,90,1.21,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,91,1.17,0,85,,,,,,,,,,,,,,,,,,,
2022Q1,93,1.1266666667,0,79,,,,,,,,,,,,,,,,,,,
2022Q1,95,1.13489,0,80.87,,,,,,,,,,,,,,,,,,,
2022Q1,97,1.13,0,,,,,,,,,,,,,,,,,,,,
2022Q1,98,1.12,0,77,,,,,,,,,,,,,,,,,,,
2022Q1,99,1.14,0,83.3,,,,,,,,,,,,,,,,,,,
2022Q1,101,1.1,0,81.45,,,,,,,,,,,,,,,,,,,
2022Q1,102,1.13,0,79.64,,,,,,,,,,,,,,,,,,,
2022Q1,103,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,104,1.13,0,81,,,,,,,,,,,,,,,,,,,
2022Q1,105,,,,,,,,,,,,,,,,,,,,,,
2022Q1,107,,0,75,,,,,,,,,,,,,,,,,,,
2022Q1,109,,,,,,,,,,,,,,,,,,,,,,
2022Q1,110,,,,,,,,,,,,,,,,,,,,,,
2022Q1,112,1.13,0,66.8,,,,,,,,,,,,,,,,,,,
2022Q1,114,1.12243,0,76.1675108646,,,,,,,,,,,,,,,,,,,
2022Q1,115,,,,,,,,,,,,,,,,,,,,,,
2022Q1,116,,0,,,,,,,,,,,,,,,,,,,,
2022Q1,117,,0,73.335,,,,,,,,,,,,,,,,,,,
2022Q1,118,1.13,0,80.4,,,,,,,,,,,,,,,,,,,
2022Q1,119,1.1235955056,0,82,,,,,,,,,,,,,,,,,,,
2022Q1,121,1.13,0,80.48,,,,,,,,,,,,,,,,,,,
2022Q1,127,1.1,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,128,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q1,135,1.13,0,79.4,,,,,,,,,,,,,,,,,,,
2022Q2,1,1.13,0,85,,,,,,,,,,,,,,,,,,,
2022Q2,2,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,4,1.13,0,79,,,,,,,,,,,,,,,,,,,
2022Q2,5,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,6,1.13,0,79.7,,,,,,,,,,,,,,,,,,,
2022Q2,7,1.1824762941,,69.9368854381,,,,,,,,,,,,,,,,,,,
2022Q2,8,1.11,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,14,1.13,0,71,,,,,,,,,,,,,,,,,,,
2022Q2,15,1.13,,69,,,,,,,,,,,,,,,,,,,
2022Q2,16,1.13,0,82,,,,,,,,,,,,,,,,,,,
2022Q2,20,,,,,,,,,,,,,,,,,,,,,,
2022Q2,22,1.13,0,78,,,,,,,,,,,,,,,,,,,
2022Q2,23,1.1,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,24,1.1,0,64,,,,,,,,,,,,,,,,,,,
2022Q2,26,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q2,29,1.13,0,78,,,,,,,,,,,,,,,,,,,
2022Q2,30,1.15,0,71.588316228772,,,,,,,,,,,,,,,,,,,
2022Q2,32,,0,74,,,,,,,,,,,,,,,,,,,
2022Q2,37,1.09,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,38,1.12,0,78.5,,,,,,,,,,,,,,,,,,,
2022Q2,39,1.15,0,77,,,,,,,,,,,,,,,,,,,
2022Q2,41,,,,,,,,,,,,,,,,,,,,,,
2022Q2,45,1.14,0,73.7,,,,,,,,,,,,,,,,,,,
2022Q2,47,1.14,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,49,1.14,,80,,,,,,,,,,,,,,,,,,,
2022Q2,54,,,,,,,,,,,,,,,,,,,,,,
2022Q2,56,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,61,1.13,0,76,,,,,,,,,,,,,,,,,,,
2022Q2,63,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,65,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,68,,,,,,,,,,,,,,,,,,,,,,
2022Q2,73,1.11,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,80,1.2,0,72.5,,,,,,,,,,,,,,,,,,,
2022Q2,82,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,85,1.1319900385,0,74.6,,,,,,,,,,,,,,,,,,,
2022Q2,89,1.12166666666667,0,76.375,,,,,,,,,,,,,,,,,,,
2022Q2,90,1.23,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,91,1.19,0,84,,,,,,,,,,,,,,,,,,,
2022Q2,93,1.1216666667,0,76.375,,,,,,,,,,,,,,,,,,,
2022Q2,95,1.13798,0,79.1,,,,,,,,,,,,,,,,,,,
2022Q2,97,1.12,0,,,,,,,,,,,,,,,,,,,,
2022Q2,98,1.1,0,78,,,,,,,,,,,,,,,,,,,
2022Q2,99,1.15,0,81.4,,,,,,,,,,,,,,,,,,,
2022Q2,101,1.08,0,74,,,,,,,,,,,,,,,,,,,
2022Q2,102,1.12,0,75.67,,,,,,,,,,,,,,,,,,,
2022Q2,103,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,104,1.13,0,79,,,,,,,,,,,,,,,,,,,
2022Q2,105,,,,,,,,,,,,,,,,,,,,,,
2022Q2,107,,0,75,,,,,,,,,,,,,,,,,,,
2022Q2,109,,,,,,,,,,,,,,,,,,,,,,
2022Q2,110,,,,,,,,,,,,,,,,,,,,,,
2022Q2,112,1.12,0,65.3,,,,,,,,,,,,,,,,,,,
2022Q2,114,1.1,0,70.3209161538,,,,,,,,,,,,,,,,,,,
2022Q2,115,,,,,,,,,,,,,,,,,,,,,,
2022Q2,116,,0,,,,,,,,,,,,,,,,,,,,
2022Q2,117,,0,68.89,,,,,,,,,,,,,,,,,,,
2022Q2,118,1.13,0,78.5,,,,,,,,,,,,,,,,,,,
2022Q2,119,1.1111111111,0,82,,,,,,,,,,,,,,,,,,,
2022Q2,121,1.13,0,80.71,,,,,,,,,,,,,,,,,,,
2022Q2,127,1.1,0,80,,,,,,,,,,,,,,,,,,,
2022Q2,128,1.12,0,80,,,,,,,,,,,,,,,,,,,
2022Q2,135,1.12,0,78.4,,,,,,,,,,,,,,,,,,,
2022Q3,1,1.13,0,85,,,,,,,,,,,,,,,,,,,
2022Q3,2,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,4,1.11,0,77,,,,,,,,,,,,,,,,,,,
2022Q3,5,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,6,1.13,0,77.9,,,,,,,,,,,,,,,,,,,
2022Q3,7,1.1824762941,,68.7696819687,,,,,,,,,,,,,,,,,,,
2022Q3,8,1.1,0,72,,,,,,,,,,,,,,,,,,,
2022Q3,14,1.12,0,71,,,,,,,,,,,,,,,,,,,
2022Q3,15,1.13,,68.2,,,,,,,,,,,,,,,,,,,
2022Q3,16,1.14,0,80,,,,,,,,,,,,,,,,,,,
2022Q3,20,,,,,,,,,,,,,,,,,,,,,,
2022Q3,22,1.13,0,74,,,,,,,,,,,,,,,,,,,
2022Q3,23,1.09,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,24,1.09,0,64,,,,,,,,,,,,,,,,,,,
2022Q3,26,1.13,0,80,,,,,,,,,,,,,,,,,,,
2022Q3,29,1.13,0,76,,,,,,,,,,,,,,,,,,,
2022Q3,30,1.15,0,71.9436041436562,,,,,,,,,,,,,,,,,,,
2022Q3,32,,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,37,1.08,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,38,1.122,0,75.3,,,,,,,,,,,,,,,,,,,
2022Q3,39,1.18,0,73.5,,,,,,,,,,,,,,,,,,,
2022Q3,41,,,,,,,,,,,,,,,,,,,,,,
2022Q3,45,1.15,0,71.11,,,,,,,,,,,,,,,,,,,
2022Q3,47,1.15,0,75,,,,,,,,,,,,,,,,,,,
2022Q3,49,1.14,,80,,,,,,,,,,,,,,,,,,,
2022Q3,54,,,,,,,,,,,,,,,,,,,,,,
2022Q3,56,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,61,1.13,0,74,,,,,,,,,,,,,,,,,,,
2022Q3,63,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,65,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,68,,,,,,,,,,,,,,,,,,,,,,
2022Q3,73,1.1,0,67,,,,,,,,,,,,,,,,,,,
2022Q3,80,1.2,0,68.8,,,,,,,,,,,,,,,,,,,
2022Q3,82,,0,,,,,,,,,,,,,,,,,,,,
2022Q3,85,1.1331444759,0,71,,,,,,,,,,,,,,,,,,,
2022Q3,89,1.13,0,71.5,,,,,,,,,,,,,,,,,,,
